NOC,Year,X3x3.Basketball,X3x3.Basketball..Basketball,Aeronautics,Alpinism,Archery,Art.Competitions,Artistic.Gymnastics,Artistic.Swimming,Athletics,Badminton,Baseball,Baseball.Softball,Basketball,Basque.Pelota,Beach.Volleyball,Boxing,Breaking,Canoe.Slalom,Canoe.Sprint,Canoeing,Cricket,Croquet,Cycling,Cycling.BMX.Freestyle,Cycling.BMX.Racing,Cycling.Mountain.Bike,Cycling.Road,Cycling.Road..Cycling.Mountain.Bike,Cycling.Road..Cycling.Track,Cycling.Road..Triathlon,Cycling.Track,Diving,Equestrian,Equestrianism,Fencing,Figure.Skating,Football,Golf,Gymnastics,Handball,Hockey,Ice.Hockey,Jeu.De.Paume,Judo,Karate,Lacrosse,Marathon.Swimming,Marathon.Swimming..Swimming,Modern.Pentathlon,Motorboating,Polo,Racquets,Rhythmic.Gymnastics,Roque,Rowing,Rugby,Rugby.Sevens,Sailing,Shooting,Skateboarding,Softball,Sport.Climbing,Surfing,Swimming,Synchronized.Swimming,Table.Tennis,Taekwondo,Tennis,Trampoline.Gymnastics,Trampolining,Triathlon,Tug.Of.War,Volleyball,Water.Polo,Weightlifting,Wrestling,Total,Host,,,,,,
ITA,2004,0,0,0,0,0.033018867,0,0,0,0.05103447,0,0,0,0.501742164,0,0,0.021428574,0,0,0,0.076036862,0,0,0.022471904,0,0,0,0,0,0,0,0,0,0,0,0.613003104,0,0.68,0,0.090356188,0,0,0,0,0.023437503,0,0,0,0,0,0,0,0,0.499999997,0,0.554561728,0,0,0.044887788,0.096774192,0,0,0,0,0.246600753,0,0,0,0,0,0,0,0,1.017667848,1.325490192,0,0,32,0,,,,,,
ITA,2008,0,0,0,0,0.185567016,0,0,0,0.043672034,0,0,0,0,0,0,0.063604242,0,0,0,0.13761468,0,0,0.032208582,0,0,0,0,0,0,0,0,0,0,0,1.204819275,0,0,0,0,0,0,0,0,0.020725392,0,0,0,0,0,0,0,0,0,0,0.14209592,0,0,0.09,0.114384754,0,0,0,0,0.06861066,0,0,0.023809524,0,0,0,0,0,0,0,0,0.005830904,27,0,,,,,,
ITA,2012,0,0,0,0,0.18,0,0,0,0.015803352,0,0,0,0,0,0,0.074204949,0,0,0,0.019138752,0,0,0.027027025,0,0,0,0,0,0,0,0,0,0,0,1.437681172,0,0,0,0.057783005,0,0,0,0,0.023437503,0,0,0,0,0,0,0,0,0.442105265,0,0.07272728,0,0,0,0.196428562,0,0,0,0,0.034460335,0,0,0.03125,0,0,0,0,0,1.003484328,1.315175108,0,0,28,0,,,,,,
ITA,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124999998,0,0,0,0,0,0,0,0.077961026,0,0,0,0,0,0,0,0,0.16853933,0,0,0.526011564,0,0,0,0,0,0,0,0,0.030848328,0,0,0,0,0,0,0,0,0,0,0.294545457,0,0,0,0.25225226,0,0,0,0,0.1530612,0,0,0,0,0,0,0,0,1.017667848,2.620155044,0,0.005780346,28,0,,,,,,
ITA,2020,4,0,0,0,0.069767442,0,0.032045238,0,0.383951696,0,0,15,0,0,0,0.013840832,0,0,0.014563104,0,0,0,0,0,0,0,0.046332048,0,0,0,0.377934275,0,0,0,1.403341296,0,0,0,0,0,0,0,0,0.062015504,0.12345679,0,0.058823529,0,0,0,0,0,0.364583331,0,0.349809875,0,0,0.051428574,0.03466204,0,0,0,0,0.564871456,0,0,0.015384616,0,0,0,0,0,0,0,0.07614213,0.006920416,40,0,,,,,,
ITA,2024,0,0,0,0,0,0,0.43042068,0,0.127551,0,0,0,0,0,0,0,0,0.042424242,0.023255812,0,0,0,0,0,0,0,0,0,10,0,0.30973452,0,0,0,1.45544553,0,0,0,0,0,0,0,0,0.046511634,0,0,0,5,0.055555556,0,0,0,0.446808509,0,0.404761908,0,0,0.109090908,0.216216216,0,0,0,0,0.357908018,0,0,0.022388061,0.183673476,0,0,0,0,1.086816718,0,0.024590163,0,40,0,,,,,,
JAM,1948,0,0,0,0,0,0,0,0,0.065651752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,,,,,
JAM,1952,0,0,0,0,0,0,0,0,0.083333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,,,,,,
JAM,1968,0,0,0,0,0,0,0,0,0.01858735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,
JAM,1972,0,0,0,0,0,0,0,0,0.01720048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,
JAM,1976,0,0,0,0,0,0,0,0,0.0462606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,
JAM,1980,0,0,0,0,0,0,0,0,0.04731861,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006514658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,,,,,
JAM,1984,0,0,0,0,0,0,0,0,0.204898449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,,,,,
JAM,1988,0,0,0,0,0,0,0,0,0.13579048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,
JAM,1992,0,0,0,0,0,0,0,0,0.08179164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,,,,,,
JAM,1996,0,0,0,0,0,0,0,0,0.388935472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,,,,,,
JAM,2000,0,0,0,0,0,0,0,0,0.549837933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,,,,,,
JAM,2004,0,0,0,0,0,0,0,0,0.322758594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,,,,,,
JAM,2008,0,0,0,0,0,0,0,0,0.380570399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,,,,,,
JAM,2012,0,0,0,0,0,0,0,0,0.625548723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,,,,,,
JAM,2016,0,0,0,0,0,0,0,0,0.83732054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,,,,,,
JAM,2020,0,0,0,0,0,0,0,0,0.72476272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,,,,,,
JAM,2024,0,0,0,0,0,0,0,0,0.19642854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,,,,,,
JOR,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007936508,0,0,0,0,0,0,0,0,0,1,0,,,,,,
JOR,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012345679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015384616,0,0,0,0,0,0,0,0,0,2,0,,,,,,
JOR,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029850748,0,0,0,0,0,0,0,0,0,1,0,,,,,,
JPN,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078431372,0,0,0,0,0,0,0,0,2,0,,,,,,
JPN,1924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008196722,1,0,,,,,,
JPN,1928,0,0,0,0,0,0,0,0,0.052419354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402877696,0,0,0,0,0,0,0,0,0,0,0,0,5,0,,,,,,
JPN,1936,0,0,0,0,0,0.2066421,0,0,0.396226437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15384614,0,0,0,0,0,0,0,0,0,0,0,0,20,0,,,,,,
JPN,1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0669176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36024844,0,0,0,0,0,0,0,0,0,0,0,0.03816794,9,0,,,,,,
JPN,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57721796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407303376,0,0,0,0,0,0,0,0,0,0,0,0.12307692,19,0,,,,,,
JPN,1964,0,0,0,0,0,0,0,0,0.051685416,0,0,0,0,0,0,0.033457248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.132075476,0,0,0,0,0.222222224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038461536,0,0,0,0,0.366847812,0,0,0,0,0,0,0,0,2.463687156,0,0.140939596,0.3178808,29,1,,,,,,
JPN,1968,0,0,0,0,0,0,0,0,0.01858735,0,0,0,0,0,0,0.013029316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.937728944,0,0.954545424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94174758,0,0.13125,0.24024024,25,0,,,,,,
JPN,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.113636384,0,0,0,0,0.144578316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085510692,0,0,0,0,0,0,0,0,2.493506496,0,0,0.19559902,29,0,,,,,,
JPN,1976,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.046511648,0,0,0,0,0.194805192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333344,0,0.104046246,0.34383954,25,0,,,,,,
JPN,1984,0,0,0,0,0.04587156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023157893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.264516092,0,0,0,0,0.188679248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033395184,0,0,0,0,0,0.174418605,0,0,0,0,0,0,0,1.384615392,0,0.145161288,0.62937062,32,0,,,,,,
JPN,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483155316,0,0,0,0,0.115226335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03669724,0,0,0,0,0.034076845,0.19736842,0,0,0,0,0,0,0,0,0,0,0.1750547,14,0,,,,,,
JPN,1992,0,0,0,0,0,0,0,0,0.03602727,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401593626,0,0,0,0,0.323325632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067375881,0,0,0,0,0.0371517,0.168539325,0,0,0,0,0,0,0,0,0,0,0.043126688,22,0,,,,,,
JPN,1996,0,0,0,0,0,0,0,0,0.016345329,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0.015410961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28940569,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04366812,0,0,0,0,0,0,1.125,0,0,0,0,0,0,0,0,0,0,0.029925192,14,0,,,,,,
JPN,2000,0,0,0,0,0,0,0,0,0.0202593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281407042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.875,0,0,0.148765086,1.034188034,0,0.019607844,0,0,0,0,0,0,0,0,0.025477704,18,0,,,,,,
JPN,2004,0,0,0,0,0.056603772,0,0,0,0.04321838,0,3.0157068,0,0,0,0,0,0,0,0,0,0,0,0.062600317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406602976,0,0,0,0,0.364583338,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04987531,0,0,1.661016952,0,0,0.292336231,1.034188034,0,0,0,0,0,0,0,0,0,0,0.22807018,37,0,,,,,,
JPN,2008,0,0,0,0,0,0,0,0,0.090909081,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026073614,0,0,0,0,0,0,0,0,0,0,0,0.021084336,0,0,0,0.442771056,0,0,0,0,0.25388601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.875,0,0,0.292738688,0.188034187,0,0,0,0,0,0,0,0,0,0,0.17492711,25,0,,,,,,
JPN,2012,0,0,0,0,0.24,0,0,0,0.024582992,0.120879121,0,0,0,0,0,0.028268552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185507248,0,1.349036395,0,0.396226416,0,0,0,0,0.255208338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585825748,0,0.12711864,0,0,0,0,0,0,0.501742164,0,0.01984127,0.230088495,38,0,,,,,,
JPN,2016,0,0,0,0,0,0,0,0,0.11562996,0.152542377,0,0,0,0,0,0,0,0,0,0.01133787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398373969,0,0,0,0,0.431876606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433673468,0.84745763,0.29661017,0,0.024475521,0,0,0,0,0,0,0.027450983,0.20231214,41,0,,,,,,
JPN,2020,8,0,0,0,0.217054264,0,0.482563648,0,0.062985349,0.154696136,0,39,1.000000008,0,0,0.062283738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028169016,0,0,0,0.343675404,0,0,0.033333332,0,0,0,0,0,1.158914718,0.296296296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0.2,0.2,0.10648713,0,0.410646384,0,0,0,0,0,0,0,0,0.035532994,0.290657436,58,1,,,,,,
JPN,2024,0,0,0,0,0,0,0.45307444,0,0.02721088,0.26966292,0,0,0,0,0,0,0.12121212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029069765,0.14457831,0,1.26237624,0,0,0.033333332,0,0,0,0,0,1.051878352,0,0,0,0,0.027777778,0,0,0,0,0,0,0,0,0.042424242,0,0.45454545,0,0.058823528,0,0.031506,0,0.183206112,0,0,0,0,0,0,0,0,0,0.491408931,45,0,,,,,,
KAZ,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090140848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0.044117649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028806582,0.054862841,11,0,,,,,,
KAZ,2000,0,0,0,0,0,0,0,0,0.010940022,0,0,0,0,0,0,0.091205212,0,0,0,0,0,0,0.014492754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035031843,7,0,,,,,,
KAZ,2004,0,0,0,0,0,0,0,0,0.00965517,0,0,0,0,0,0,0.085714288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012048192,0.10526316,8,0,,,,,,
KAZ,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07067138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02590674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015873016,0,0,0,0,0,0,0,0.126482216,0.233236144,9,0,,,,,,
KAZ,2012,0,0,0,0,0,0,0,0,0.010535568,0,0,0,0,0,0,0.155477036,0,0,0,0,0,0,0.0063593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126984128,0.13274337,11,0,,,,,,
KAZ,2016,0,0,0,0,0,0,0,0,0.011164272,0,0,0,0,0,0,0.21201414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030848328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00255102,0,0,0,0,0,0,0,0,0,0,0.188235296,0.10404624,17,0,,,,,,
KAZ,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062283735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011627904,0.12345679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020304568,0.038062288,8,0,,,,,,
KAZ,2024,0,0,0,0,0,0,0.00809061,0,0,0,0,0,0,0,0,0.08064516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057245088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079279288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027491408,7,0,,,,,,
KEN,1964,0,0,0,0,0,0,0,0,0.01123596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,
KEN,1968,0,0,0,0,0,0,0,0,0.237174731,0,0,0,0,0,0,0.013029316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,,,,,,
KEN,1972,0,0,0,0,0,0,0,0,0.176156574,0,0,0,0,0,0,0.067796608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,,,,,,
KEN,1984,0,0,0,0,0,0,0,0,0.045400234,0,0,0,0,0,0,0.02824859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,,,,,
KEN,1988,0,0,0,0,0,0,0,0,0.145974766,0,0,0,0,0,0,0.05555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,,,,,,
KEN,1992,0,0,0,0,0,0,0,0,0.167478077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,,,,,,
KEN,1996,0,0,0,0,0,0,0,0,0.15088014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,,,,,,
KEN,2000,0,0,0,0,0,0,0,0,0.110615895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,,,,,,
KEN,2004,0,0,0,0,0,0,0,0,0.099770121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,,,,,,
KEN,2008,0,0,0,0,0,0,0,0,0.247326204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,,,,,,
KEN,2012,0,0,0,0,0,0,0,0,0.217295865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,,,,,,
KEN,2016,0,0,0,0,0,0,0,0,0.248803824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,,,,,,
KEN,2020,0,0,0,0,0,0,0,0,0.181190688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,,,,,,
KEN,2024,0,0,0,0,0,0,0,0,0.219812937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,,,,,,
KGZ,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012562815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,
KGZ,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02915452,3,0,,,,,,
